100,0,326.007930
100,1,3.152327
100,2,0.433900
100,3,0.000000
100,4,0.000000
100,5,0.000000
100,6,923.876803
100,7,4.721508
100,8,2811.782008
100,9,0.000000
100,10,0.000000
100,11,0.000000
100,12,109204.366293
100,13,862.671197
100,14,12947532056.161228
101,0,326.007930
101,1,3.152327
101,2,0.433900
101,3,0.000000
101,4,0.000000
101,5,0.000000
101,6,923.876803
101,7,4.721508
101,8,2811.782008
101,9,0.000000
101,10,0.000000
101,11,0.000000
101,12,109204.366293
101,13,862.671197
101,14,12947532056.161240
102,0,326.007930
102,1,3.152327
102,2,0.433900
102,3,0.000000
102,4,0.000000
102,5,0.000000
102,6,923.876803
102,7,4.721508
102,8,2811.782008
102,9,0.000000
102,10,0.000000
102,11,0.000000
102,12,109204.366293
102,13,862.671197
102,14,12947532056.162952
103,0,326.007930
103,1,3.152327
103,2,0.433900
103,3,0.000000
103,4,0.000000
103,5,0.000000
103,6,923.876803
103,7,4.721508
103,8,2811.782008
103,9,0.000000
103,10,0.000000
103,11,0.000000
103,12,109204.366293
103,13,862.671197
103,14,12947532056.167828
104,0,326.007930
104,1,3.152327
104,2,0.433900
104,3,0.000000
104,4,0.000000
104,5,0.000000
104,6,923.876803
104,7,4.721508
104,8,2811.782008
104,9,0.000000
104,10,0.000000
104,11,0.000000
104,12,109204.366293
104,13,862.671197
104,14,12947532056.160084
105,0,326.007930
105,1,3.152327
105,2,0.433900
105,3,0.000000
105,4,0.000000
105,5,0.000000
105,6,923.876803
105,7,4.721508
105,8,2811.782008
105,9,0.000000
105,10,0.000000
105,11,0.000000
105,12,109204.366293
105,13,862.671197
105,14,12947532056.165302
106,0,326.007930
106,1,3.152327
106,2,0.433900
106,3,0.000000
106,4,0.000000
106,5,0.000000
106,6,923.876803
106,7,4.721508
106,8,2811.782008
106,9,0.000000
106,10,0.000000
106,11,0.000000
106,12,109204.366293
106,13,862.671197
106,14,12947532056.166344
107,0,326.007930
107,1,3.152327
107,2,0.433900
107,3,0.000000
107,4,0.000000
107,5,0.000000
107,6,923.876803
107,7,4.721508
107,8,2811.782008
107,9,0.000000
107,10,0.000000
107,11,0.000000
107,12,109204.366293
107,13,862.671197
107,14,12947532056.165878
